project_name,floor_area,price,bedrooms,bathrooms,condition,parking,price_per_sqm
The Icon Residences,61,14000000.0,1,1,Fully furnished,2.0,229508.19672131148
Royal Palm Residences,48,6800000.0,2,1,Partly furnished,0.0,141666.66666666666
Pacific Plaza Towers,305,95000000.0,3,3,Unfurnished,2.0,311475.40983606555
Fort Palm Spring,74,15500000.0,2,2,Fully furnished,0.0,209459.45945945947
East Gallery Place,161,63595000.0,2,2,Unfurnished,1.0,395000.0
One Serendra,84,26000000.0,1,1,Fully furnished,1.0,309523.8095238095
Avida Towers 34th Street,78,16000000.0,2,1,Partly furnished,0.0,205128.20512820513
The Fort Residences,148,32990000.0,4,3,Partly furnished,0.0,222905.4054054054
St. Moritz Private Estate,79,28800000.0,2,3,Fully furnished,1.0,364556.96202531643
The Beaufort,150,56500000.0,3,3,Partly furnished,1.0,376666.6666666667
Arbor Lanes,75,22000000.0,1,1,Unfurnished,1.0,293333.3333333333
East Gallery Place,247,100000000.0,3,3,Partly furnished,2.0,404858.2995951417
East Gallery Place,161,65500000.0,2,2,Fully furnished,0.0,406832.298136646
GRAND HYATT RESIDENCES,104,37000000.0,2,2,Unfurnished,1.0,355769.23076923075
Essensa East Forbes,290,90000000.0,3,3,Unfurnished,2.0,310344.8275862069
Avida Towers 34th Street,78,16000000.0,2,2,Fully furnished,1.0,205128.20512820513
EIGHT FORBESTOWN ROAD,46,11200000.0,1,1,Fully furnished,0.0,243478.26086956522
West Gallery Place,91,39000000.0,2,2,Partly furnished,1.0,428571.4285714286
Cedar Crest,64,6906000.0,2,1,Unfurnished,1.0,107906.25
Verve Residences,223,111000000.0,3,2,Unfurnished,2.0,497757.8475336323
Venice Luxury Residences,66,12400000.0,1,1,Partly furnished,0.0,187878.78787878787
The Seasons Residences,169,78000000.0,3,3,Unfurnished,1.0,461538.46153846156
One Serendra,69,25000000.0,1,1,Fully furnished,1.0,362318.84057971014
Arbor Lanes,111,28000000.0,2,2,Unfurnished,1.0,252252.25225225225
Seibu Tower,118,21000000.0,2,2,Partly furnished,1.0,177966.10169491524
The Icon,94,38000000.0,2,3,Unfurnished,2.0,404255.3191489362
Park East Place,61,24500000.0,1,1,Unfurnished,1.0,401639.34426229505
Park West,39,9300000.0,1,1,Partly furnished,0.0,238461.53846153847
Verve Residences,98,29000000.0,2,2,Unfurnished,1.0,295918.36734693876
Verve Residences,113,38500000.0,2,2,Unfurnished,1.0,340707.9646017699
8 Forbestown Road,100,29000000.0,2,2,Fully furnished,1.0,290000.0
Pacific Plaza Towers,299,105000000.0,3,3,Unfurnished,2.0,351170.56856187293
The Icon Residences,122,24000000.0,3,2,Unfurnished,1.0,196721.31147540984
St. Mark Residences,66,15650000.0,1,1,Partly furnished,1.0,237121.21212121213
St. Mark Residences,135,37900000.0,2,3,Partly furnished,1.0,280740.74074074073
The Florence,43,9700000.0,1,1,Partly furnished,1.0,225581.39534883722
The Florence,94,19400000.0,3,4,Partly furnished,1.0,206382.97872340426
Icon Plaza,37,7500000.0,1,1,Fully furnished,0.0,202702.7027027027
Uptown Parksuites,95,30240000.0,3,4,Partly furnished,1.0,318315.7894736842
EIGHT FORBESTOWN ROAD,99,30000000.0,2,2,Fully furnished,2.0,303030.30303030304
Forbeswood Heights,37,9000000.0,1,1,Fully furnished,0.0,243243.24324324325
8 Forbestown Road,60,20000000.0,1,1,Fully furnished,1.0,333333.3333333333
Grand Hyatt Manila Residences,205,110000000.0,3,3,Unfurnished,2.0,536585.3658536585
Two Serendra,90,30000000.0,2,2,Fully furnished,1.0,333333.3333333333
Icon Plaza,105,28000000.0,2,2,Fully furnished,0.0,266666.6666666667
The Florence Residence,100,32800000.0,3,3,Fully furnished,1.0,328000.0
Park Triangle Residences,97,38000000.0,2,2,Fully furnished,1.0,391752.57731958764
Park Triangle Residences,123,40000000.0,3,3,Unfurnished,1.0,325203.2520325203
Park McKinley West,212,67000000.0,3,3,Partly furnished,2.0,316037.7358490566
MANILA RESIDENCES,205,120000000.0,3,3,Partly furnished,2.0,585365.8536585366
Park Triangle Residences,60,18000000.0,1,1,Unfurnished,0.0,300000.0
Park Triangle Residences,59,15930000.0,1,1,Unfurnished,1.0,270000.0
Park Triangle Residences,123,38130000.0,3,3,Unfurnished,1.0,310000.0
The Veranda BGC,87,21500000.0,2,2,Fully furnished,1.0,247126.4367816092
Park Triangle Residences,232,96000000.0,3,3,Unfurnished,2.0,413793.1034482759
One Serendra,103,34000000.0,1,1,Fully furnished,1.0,330097.0873786408
Two Serendra,56,17000000.0,1,1,Fully furnished,1.0,303571.4285714286
One Uptown Residence,74,23470000.0,2,3,Partly furnished,1.0,317162.1621621622
St. Moritz Private Estate,113,31300000.0,3,4,Partly furnished,2.0,276991.1504424779
Arbor Lanes,242,100000000.0,3,3,Unfurnished,2.0,413223.14049586776
Two Serendra,100,31000000.0,2,2,Fully furnished,2.0,310000.0
Verve Residences,129,41000000.0,3,1,Fully furnished,1.0,317829.45736434107
Two Maridien,65,23000000.0,1,1,Fully furnished,0.0,353846.1538461539
Time Square West,100,25000000.0,2,2,Fully furnished,1.0,250000.0
East Gallery Place,108,48000000.0,2,1,Unfurnished,1.0,444444.44444444444
The Albany,121,38000000.0,2,3,Partly furnished,1.0,314049.5867768595
The Albany,133,41700000.0,3,4,Partly furnished,2.0,313533.83458646614
Alder Residences,121,17000000.0,3,2,Unfurnished,1.0,140495.86776859505
Grand Hyatt Manila Residences,116,50000000.0,1,2,Fully furnished,2.0,431034.4827586207
Park West,61,28000000.0,3,2,Fully furnished,1.0,459016.39344262297
Uptown Parksuites,41,14000000.0,1,1,Fully furnished,0.0,341463.4146341463
The Fort Residences,43,9800000.0,1,1,Fully furnished,0.0,227906.97674418605
Central Park West,100,26000000.0,3,2,Partly furnished,1.0,260000.0
Venice Luxury Residences,40,7500000.0,1,1,Fully furnished,0.0,187500.0
Icon Plaza,60,13800000.0,1,1,Fully furnished,1.0,230000.0
Arya Residences Tower 2,126,55000000.0,2,2,Fully furnished,1.0,436507.9365079365
Uptown Parksuites,81,26000000.0,2,2,Unfurnished,1.0,320987.65432098764
Forbeswood Heights,73,20000000.0,1,2,Fully furnished,0.0,273972.602739726
Arbor Lanes,73,20400000.0,1,1,Fully furnished,1.0,279452.05479452055
The Trion Towers,92,22000000.0,2,2,Fully furnished,2.0,239130.4347826087
The Florence,66,14280000.0,2,3,Partly furnished,1.0,216363.63636363635
Sapphire Residences,80,19500000.0,2,2,Fully furnished,1.0,243750.0
Park East Place,98,47809750.0,2,2,Partly furnished,0.0,487854.5918367347
The Venice Luxury Residences,66,12900000.0,1,1,Fully furnished,1.0,195454.54545454544
One Serendra,84,26000000.0,1,1,Fully furnished,1.0,309523.8095238095
One Mckinley Place,76,19500000.0,1,1,Fully furnished,1.0,256578.94736842104
Morgan Suites Executive Residences,25,4300000.0,1,1,Fully furnished,0.0,172000.0
Seibu Tower,118,21000000.0,2,2,Partly furnished,1.0,177966.10169491524
Alder Residences,84,16000000.0,3,2,Fully furnished,1.0,190476.19047619047
Alder Residences,84,16000000.0,3,2,Fully furnished,1.0,190476.19047619047
Central Park West,100,25000000.0,3,2,Fully furnished,1.0,250000.0
The Bellagio 2,119,32000000.0,3,2,Unfurnished,1.0,268907.5630252101
The Venice Luxury Residences,66,9790000.0,1,1,Partly furnished,0.0,148333.33333333334
McKinley Garden Villas,136,24000000.0,3,2,Fully furnished,0.0,176470.58823529413
Viceroy,34,6500000.0,1,1,Fully furnished,0.0,191176.4705882353
Avant at The Fort,54,14000000.0,1,1,Fully furnished,0.0,259259.25925925927
One Serendra,172,69000000.0,2,2,Unfurnished,2.0,401162.79069767444
GRAND HYATT RESIDENCES,133,54000000.0,3,3,Unfurnished,0.0,406015.037593985
The Florence,94,33500000.0,3,3,Fully furnished,1.0,356382.97872340423
Icon Plaza,165,45000000.0,3,3,Fully furnished,2.0,272727.2727272727
The Trion Towers,42,9500000.0,1,1,Fully furnished,0.0,226190.47619047618
One Uptown Residences,111,25500000.0,2,2,Fully furnished,1.0,229729.72972972973
Madison Park West,55,18000000.0,2,2,Fully furnished,1.0,327272.7272727273
Park Triangle Residences,59,14500000.0,1,1,Unfurnished,0.0,245762.71186440677
The Trion Towers III,37,10500000.0,1,1,Fully furnished,1.0,283783.7837837838
Arca South,58,11900000.0,1,1,Unfurnished,1.0,205172.41379310345
S Residences,51,16900000.0,1,1,Unfurnished,0.0,331372.54901960783
Forbeswood Heights,73,20000000.0,1,2,Fully furnished,0.0,273972.602739726
Rosewood Pointe,57,5900000.0,2,1,Fully furnished,1.0,103508.77192982456
Venice Luxury Residences,66,12000000.0,1,1,Fully furnished,0.0,181818.18181818182
Two Serendra,56,13000000.0,1,1,Partly furnished,0.0,232142.85714285713
Two Serendra,109,31000000.0,3,3,Partly furnished,1.0,284403.66972477065
The Beaufort,150,56500000.0,3,3,Partly furnished,1.0,376666.6666666667
Sapphire Residences,80,19500000.0,2,2,Fully furnished,1.0,243750.0
Uptown Ritz Residence,80,23500000.0,2,2,Unfurnished,1.0,293750.0
Two Serendra,56,16000000.0,1,1,Fully furnished,0.0,285714.28571428574
Seibu Tower,42,9500000.0,1,1,Fully furnished,0.0,226190.47619047618
Two Serendra,56,13000000.0,1,1,Partly furnished,0.0,232142.85714285713
One Uptown Residence,34,9000000.0,1,1,Fully furnished,0.0,264705.8823529412
West Gallery Place,91,39000000.0,2,2,Partly furnished,1.0,428571.4285714286
The Venice Luxury Residences,66,9800000.0,1,1,Partly furnished,0.0,148484.84848484848
East Gallery Place,83,31500000.0,1,1,Unfurnished,1.0,379518.0722891566
East Gallery Place,299,100000000.0,3,2,Fully furnished,2.0,334448.16053511703
Park West,36,10800000.0,1,1,Fully furnished,1.0,300000.0
Verve Residences,69,23000000.0,1,1,Unfurnished,1.0,333333.3333333333
Grand Hyatt Manila Residences,104,37000000.0,2,2,Partly furnished,1.0,355769.23076923075
East Gallery Place,158,79000000.0,2,2,Partly furnished,2.0,500000.0
East Gallery Place,247,99800000.0,3,4,Partly furnished,2.0,404048.5829959514
GRAND HYATT RESIDENCES,205,100000000.0,3,3,Unfurnished,2.0,487804.8780487805
The Albany,112,35290000.0,2,3,Partly furnished,1.0,315089.28571428574
GRAND HYATT RESIDENCES,133,58000000.0,2,2,Fully furnished,1.0,436090.2255639098
One Serendra,121,40000000.0,2,2,Fully furnished,1.0,330578.5123966942
Park West,39,9300000.0,1,1,Partly furnished,0.0,238461.53846153847
West Gallery Place,188,105000000.0,3,3,Partly furnished,2.0,558510.6382978724
Avida Cityflex Towers,45,10000000.0,1,1,Unfurnished,0.0,222222.22222222222
Uptown Ritz Residence,183,75000000.0,4,4,Fully furnished,1.0,409836.0655737705
Park West,100,30000000.0,3,3,Fully furnished,1.0,300000.0
One Serendra,71,23000000.0,1,1,Fully furnished,0.0,323943.661971831
The Encino at Two Serendra,109,35300000.0,3,2,Fully furnished,1.0,323853.2110091743
One Serendra,134,54200000.0,2,2,Fully furnished,1.0,404477.6119402985
Grand Hamptons,48,12000000.0,1,1,Fully furnished,1.0,250000.0
Pacific Plaza Towers,305,87000000.0,3,4,Partly furnished,0.0,285245.9016393443
One Uptown Residence,34,10000000.0,1,1,Fully furnished,0.0,294117.64705882355
Avida Towers One Union Place,36,5800000.0,1,1,Unfurnished,0.0,161111.11111111112
Avida Towers One Union Place,23,3500000.0,1,1,Unfurnished,0.0,152173.91304347827
Park Triangle Residences,67,20000000.0,1,1,Unfurnished,1.0,298507.46268656716
The Suites at One Bonifacio High Street,136,70000000.0,2,2,Unfurnished,0.0,514705.8823529412
Royal Palm Residences,61,6743610.0,2,1,Partly furnished,0.0,110550.98360655738
Two Serendra,42,9450000.0,1,1,Fully furnished,0.0,225000.0
Sapphire Residences,80,19500000.0,2,2,Fully furnished,0.0,243750.0
Arya Residences,127,40000000.0,2,2,Unfurnished,0.0,314960.6299212598
The Meranti at Two Serendra,235,75999000.0,3,3,Fully furnished,2.0,323400.0
The Birchwood,62,6900000.0,2,1,Unfurnished,1.0,111290.32258064517
East Gallery Place,161,65499000.0,2,2,Fully furnished,1.0,406826.0869565217
One Serendra,134,45000000.0,2,3,Fully furnished,1.0,335820.89552238805
The Icon Residences,122,25500000.0,2,2,Partly furnished,1.0,209016.39344262294
One Uptown Residences,79,25000000.0,2,1,Fully furnished,0.0,316455.69620253163
The Trion Towers III,43,11500000.0,1,1,Fully furnished,0.0,267441.8604651163
The Trion Towers III,38,11500000.0,1,1,Fully furnished,1.0,302631.5789473684
Uptown Ritz Residence,93,36000000.0,2,3,Fully furnished,0.0,387096.77419354836
Park McKinley West,35,10775000.0,1,1,Partly furnished,1.0,307857.14285714284
Park McKinley West,35,10775000.0,1,1,Partly furnished,1.0,307857.14285714284
Uptown Arts Residence,84,36000000.0,2,2,Unfurnished,1.0,428571.4285714286
Icon Plaza,105,28000000.0,2,2,Fully furnished,0.0,266666.6666666667
The Florence,43,8400000.0,1,1,Fully furnished,0.0,195348.83720930232
Two Serendra,127,38530000.0,3,2,Unfurnished,0.0,303385.82677165355
Two Serendra,55,15950000.0,1,1,Unfurnished,0.0,290000.0
Madison Park,39,7700000.0,1,1,Unfurnished,0.0,197435.89743589744
Madison Park West,100,30000000.0,4,3,Partly furnished,1.0,300000.0
Rosewood Pointe,57,4900000.0,2,1,Partly furnished,0.0,85964.91228070176
Park Triangle Residences,123,39000000.0,3,2,Unfurnished,1.0,317073.1707317073
One Serendra,202,100000000.0,3,3,Fully furnished,2.0,495049.50495049503
One Serendra,167,65000000.0,3,3,Fully furnished,2.0,389221.55688622757
Park McKinley West,106,33000000.0,2,3,Partly furnished,1.0,311320.75471698114
Cypress Towers,46,3300000.0,2,2,Fully furnished,0.0,71739.13043478261
Avida Towers BGC 9th Avenue,38,8500000.0,1,1,Fully furnished,0.0,223684.2105263158
The Belize Tower at Two Serendra,101,29900000.0,3,3,Fully furnished,1.0,296039.603960396
Sapphire Residences,80,19500000.0,2,2,Fully furnished,1.0,243750.0
Alder Residences,98,13941505.0,3,2,Unfurnished,1.0,142260.25510204083
One Serendra,151,73000000.0,2,3,Partly furnished,2.0,483443.7086092715
Forbeswood Parklane,36,7800000.0,1,1,Fully furnished,0.0,216666.66666666666
Cypress Towers,46,3300000.0,2,1,Fully furnished,0.0,71739.13043478261
Icon Residences,95,24880000.0,2,2,Fully furnished,1.0,261894.73684210525
McKinley Park Residences,98,25000000.0,3,3,Fully furnished,0.0,255102.04081632654
Uptown Ritz Residence,80,23000000.0,2,2,Fully furnished,1.0,287500.0
Fort Victoria,90,16000000.0,2,2,Fully furnished,0.0,177777.77777777778
One Serendra,151,73000000.0,2,3,Partly furnished,2.0,483443.7086092715
Sapphire Residences,80,19500000.0,2,2,Fully furnished,1.0,243750.0
The Bellagio 3,54,8500000.0,1,1,Unfurnished,0.0,157407.40740740742
Sapphire Residences,84,35000000.0,2,2,Fully furnished,1.0,416666.6666666667
Two Serendra,58,12000000.0,1,1,Unfurnished,0.0,206896.55172413794
Sapphire Residences,80,19500000.0,2,2,Fully furnished,1.0,243750.0
St. Moritz Private Estate,116,34000000.0,3,2,Fully furnished,2.0,293103.4482758621
8 Forbestown Road,96,26900000.0,2,2,Unfurnished,1.0,280208.3333333333
One Maridien,93,28500000.0,2,2,Fully furnished,1.0,306451.6129032258
Forbeswood Parklane,62,12800000.0,1,1,Fully furnished,1.0,206451.61290322582
West Gallery Place,65,25000000.0,1,1,Fully furnished,1.0,384615.3846153846
Uptown Parksuites,72,17000000.0,1,1,Fully furnished,0.0,236111.11111111112
Arca South,58,10500000.0,1,1,Unfurnished,1.0,181034.4827586207
GRAND HYATT RESIDENCES,225,95000000.0,3,3,Fully furnished,2.0,422222.22222222225
Pacific Plaza Towers,300,110000000.0,3,4,Partly furnished,2.0,366666.6666666667
Uptown Parksuites,40,12500000.0,1,1,Fully furnished,1.0,312500.0
One Serendra,67,23000000.0,1,1,Fully furnished,1.0,343283.58208955225
Alder Residences,98,5500000.0,3,2,Unfurnished,0.0,56122.448979591834
Aurelia Residences,242,126620480.0,3,4,Partly furnished,0.0,523225.12396694213
Sequoia at Two Serendra,125,31000000.0,3,3,Fully furnished,0.0,248000.0
East Gallery Place,161,65205000.0,2,2,Unfurnished,0.0,405000.0
Regent Parkway,149,35000000.0,2,2,Unfurnished,1.0,234899.3288590604
Two Serendra,90,23500000.0,2,2,Fully furnished,0.0,261111.11111111112
The Bellagio,58,12000000.0,1,1,Fully furnished,0.0,206896.55172413794
The Suites at One Bonifacio High Street,209,120000000.0,3,3,Partly furnished,2.0,574162.6794258374
The Suites at One Bonifacio High Street,136,75000000.0,2,3,Partly furnished,2.0,551470.5882352941
Park West,70,16000000.0,2,2,Unfurnished,1.0,228571.42857142858
Arbor Lanes,174,40500000.0,3,3,Unfurnished,2.0,232758.62068965516
The Suites at One Bonifacio High Street,209,125000000.0,3,4,Partly furnished,0.0,598086.1244019138
East Gallery Place,198,105000000.0,3,3,Fully furnished,0.0,530303.0303030303
The Veranda BGC,110,23500000.0,3,3,Unfurnished,0.0,213636.36363636365
The Bellagio,62,16000000.0,1,1,Fully furnished,1.0,258064.51612903227
Arya Residences,126,45000000.0,2,2,Fully furnished,1.0,357142.85714285716
One Serendra,236,90000000.0,3,3,Unfurnished,2.0,381355.9322033898
Aurelia Residences,242,94546861.0,4,4,Partly furnished,2.0,390689.5082644628
Aurelia Residences,283,133813001.0,3,3,Partly furnished,2.0,472837.4593639576
One Serendra,123,50000000.0,2,2,Fully furnished,0.0,406504.0650406504
Two Serendra,67,16900000.0,1,1,Fully furnished,0.0,252238.80597014926
The Venice Luxury Residences,67,10000000.0,1,1,Fully furnished,0.0,149253.73134328358
The Viceroy,46,7500000.0,2,2,Fully furnished,0.0,163043.47826086957
Avida Towers Verte,36,8000000.0,1,1,Unfurnished,0.0,222222.22222222222
The Montane,37,9800000.0,1,1,Unfurnished,0.0,264864.86486486485
F1 City Center,48,8500000.0,1,1,Unfurnished,0.0,177083.33333333334
The Bellagio,50,15250000.0,1,1,Unfurnished,1.0,305000.0
Uptown Ritz Residence,83,21000000.0,2,3,Partly furnished,0.0,253012.0481927711
One Uptown Residence,55,16000000.0,1,1,Fully furnished,1.0,290909.0909090909
Times Square West,100,27000000.0,2,3,Unfurnished,1.0,270000.0
Two Serendra,84,19000000.0,2,3,Fully furnished,0.0,226190.47619047618
Forbeswood Parklane,45,8000000.0,1,1,Fully furnished,0.0,177777.77777777778
Uptown Parksuites,41,12000000.0,1,1,Fully furnished,1.0,292682.9268292683
Uptown Parksuites,41,11500000.0,1,1,Fully furnished,1.0,280487.8048780488
Uptown Parksuites,121,36000000.0,3,3,Unfurnished,0.0,297520.6611570248
Uptown Parksuites,121,36000000.0,3,3,Fully furnished,0.0,297520.6611570248
Times Square West,39,9000000.0,1,1,Unfurnished,0.0,230769.23076923078
Times Square West,39,8000000.0,1,1,Unfurnished,0.0,205128.20512820513
One Maridien,61,15900000.0,1,1,Fully furnished,0.0,260655.73770491802
Aurelia Residences,241,120000000.0,3,3,Unfurnished,0.0,497925.3112033195
Grand Hyatt Manila Residences,133,50000000.0,3,3,Fully furnished,0.0,375939.84962406015
Grand Hyatt Manila Residences,133,53500000.0,3,3,Fully furnished,0.0,402255.63909774437
Uptown Ritz Residence,80,22999999.0,2,3,Fully furnished,0.0,287499.9875
Times Square West,58,15500000.0,2,2,Unfurnished,0.0,267241.3793103448
Park Avenue,107,25000000.0,3,3,Unfurnished,0.0,233644.8598130841
Avida Towers Verte,37,10500000.0,1,1,Fully furnished,0.0,283783.7837837838
One Uptown Residence,33,8900000.0,1,1,Fully furnished,1.0,269696.9696969697
Uptown Ritz Residence,80,23000000.0,2,3,Fully furnished,1.0,287500.0
Grand Hyatt Manila Residences,133,60000000.0,2,3,Fully furnished,0.0,451127.8195488722
The Seasons Residences,84,36000000.0,2,2,Unfurnished,0.0,428571.4285714286
Avida Towers Verte,37,10500000.0,1,1,Fully furnished,1.0,283783.7837837838
One Uptown Residence,34,9200000.0,1,1,Unfurnished,1.0,270588.23529411765
One Uptown Residence,36,8500000.0,1,1,Fully furnished,0.0,236111.11111111112
Park Avenue,39,9000000.0,1,1,Unfurnished,0.0,230769.23076923078
Park Avenue,107,26300000.0,3,3,Unfurnished,0.0,245794.39252336448
Uptown Parksuites,81,24950000.0,2,3,Fully furnished,1.0,308024.6913580247
Park Triangle Residences,59,15900000.0,1,1,Unfurnished,0.0,269491.5254237288
The Grand Hamptons,78,15000000.0,2,2,Fully furnished,0.0,192307.6923076923
The Fort Residences,125,37500000.0,3,4,Fully furnished,0.0,300000.0
Grand Hyatt Manila Residences,300,135000000.0,4,4,Fully furnished,0.0,450000.0
Two Serendra,58,15500000.0,1,1,Fully furnished,0.0,267241.3793103448
Fifth Avenue Place,37,8700000.0,1,1,Fully furnished,1.0,235135.13513513515
East Gallery Place,245,110000000.0,4,4,Partly furnished,1.0,448979.5918367347
Avida Towers Verte,37,10500000.0,1,1,Fully furnished,1.0,283783.7837837838
Uptown Ritz Residence,37,10500000.0,1,1,Fully furnished,0.0,283783.7837837838
Grand Hyatt Manila Residences,103,38000000.0,2,3,Unfurnished,2.0,368932.03883495147
Grand Hyatt Manila Residences,133,48500000.0,3,4,Fully furnished,0.0,364661.6541353383
Grand Hyatt Manila Residences,291,135000000.0,3,4,Unfurnished,0.0,463917.5257731959
Uptown Parksuites,83,20750000.0,2,3,Unfurnished,0.0,250000.0
Uptown Parksuites,75,19000000.0,2,3,Unfurnished,0.0,253333.33333333334
Park Triangle Residences,82,28000000.0,2,2,Fully furnished,0.0,341463.4146341463
Uptown Parksuites,59,17500000.0,2,2,Fully furnished,0.0,296610.16949152545
Aurelia Residences,242,110000000.0,3,4,Unfurnished,0.0,454545.45454545453
Uptown Parksuites,59,17200000.0,2,2,Fully furnished,1.0,291525.42372881353
The Seasons Residences,87,37450000.0,2,2,Unfurnished,0.0,430459.7701149425
Times Square West,61,16450000.0,2,2,Unfurnished,1.0,269672.131147541
Uptown Parksuites,95,23500000.0,3,3,Fully furnished,1.0,247368.42105263157
The Bellagio,91,23750000.0,2,2,Fully furnished,0.0,260989.010989011
GRAND HYATT RESIDENCES,145,60000000.0,3,4,Fully furnished,1.0,413793.1034482759
Uptown Parksuites,59,17499999.0,2,2,Fully furnished,1.0,296610.1525423729
Verve Residences,128,38000000.0,3,3,Fully furnished,1.0,296875.0
Grand Hyatt Manila Residences,103,37000000.0,2,3,Unfurnished,0.0,359223.3009708738
East Gallery Place,247,119000000.0,3,4,Unfurnished,0.0,481781.3765182186
Aurelia Residences,242,110000000.0,3,4,Unfurnished,0.0,454545.45454545453
Aurelia Residences,241,135000000.0,3,4,Unfurnished,0.0,560165.9751037344
Aurelia Residences,241,135000000.0,3,3,Unfurnished,0.0,560165.9751037344
Two Serendra,66,19000000.0,1,1,Fully furnished,0.0,287878.7878787879
Grand Hyatt Manila Residences,143,65000000.0,2,3,Unfurnished,0.0,454545.45454545453
Two Serendra,109,31000000.0,3,3,Fully furnished,0.0,284403.66972477065
Park West,39,11500000.0,1,1,Unfurnished,1.0,294871.7948717949
GRAND HYATT RESIDENCES,145,60000000.0,3,4,Unfurnished,0.0,413793.1034482759
GRAND HYATT RESIDENCES,133,50000000.0,3,3,Unfurnished,0.0,375939.84962406015
One Serendra,236,93500000.0,3,4,Fully furnished,0.0,396186.4406779661
Arbor Lanes,92,22200000.0,1,3,Unfurnished,1.0,241304.34782608695
The Veranda BGC,60,18000000.0,1,1,Fully furnished,1.0,300000.0
St. Moritz Private Estate,78,22500000.0,2,2,Partly furnished,1.0,288461.53846153844
The Seasons Residences,51,16900000.0,1,1,Unfurnished,0.0,331372.54901960783
Arbor Lanes,226,67800000.0,3,4,Partly furnished,2.0,300000.0
McKinley Garden Villas,132,19750000.0,3,2,Unfurnished,1.0,149621.21212121213
St. Moritz Private Estate,114,34000000.0,3,2,Fully furnished,1.0,298245.6140350877
The Infinity BGC,37,7800000.0,1,1,Fully furnished,0.0,210810.8108108108
Seibu Tower,72,20000000.0,2,2,Fully furnished,0.0,277777.77777777775
One Serendra,103,29000000.0,1,1,Fully furnished,1.0,281553.3980582524
Times Square West,40,11000000.0,1,1,Fully furnished,0.0,275000.0
Central Park West,100,26000000.0,3,2,Unfurnished,1.0,260000.0
West Gallery Place,92,50000000.0,2,2,Fully furnished,1.0,543478.2608695652
Cypress Towers,53,4200000.0,2,2,Fully furnished,0.0,79245.28301886792
One Serendra,140,65000000.0,2,2,Fully furnished,1.0,464285.71428571426
The Bellagio,62,18000000.0,1,1,Fully furnished,0.0,290322.5806451613
The Birchwood,85,10700000.0,3,2,Unfurnished,1.0,125882.35294117648
The Infinity BGC,123,32500000.0,3,3,Fully furnished,1.0,264227.64227642276
8 Forbestown Road,88,26500000.0,2,2,Unfurnished,0.0,301136.36363636365
The Venice Luxury Residences,40,6500000.0,1,1,Unfurnished,0.0,162500.0
Park Cascades,123,32000000.0,3,3,Unfurnished,1.0,260162.60162601626
The Montane,55,16500000.0,2,2,Fully furnished,1.0,300000.0
Arbor Lanes,109,27000000.0,2,2,Partly furnished,2.0,247706.42201834862
Two Serendra,105,35000000.0,3,2,Partly furnished,1.0,333333.3333333333
Arbor Lanes,142,34950000.0,3,3,Partly furnished,2.0,246126.7605633803
The Grand Hamptons,96,19996000.0,3,3,Fully furnished,0.0,208291.66666666666
Avida CityFlex Towers BGC,36,8950000.0,1,1,Fully furnished,1.0,248611.11111111112
Tuscany Private Estates,69,11700000.0,1,1,Fully furnished,0.0,169565.21739130435
The Venice Luxury Residences,119,23250000.0,2,2,Partly furnished,1.0,195378.1512605042
One Uptown Residence,40,13000000.0,1,1,Fully furnished,0.0,325000.0
McKinley Park Residences,105,26000000.0,2,2,Fully furnished,1.0,247619.04761904763
Fairways Tower,57,10500000.0,1,1,Fully furnished,1.0,184210.52631578947
The Veranda BGC,110,28900000.0,3,3,Fully furnished,1.0,262727.2727272727
The Icon Residences,36,7000000.0,1,1,Unfurnished,0.0,194444.44444444444
Avida Towers BGC 9th Avenue,37,8500000.0,1,1,Fully furnished,0.0,229729.72972972973
Stamford Executive Residences,30,6000000.0,1,1,Fully furnished,0.0,200000.0
One Uptown Residence,141,51000000.0,3,2,Fully furnished,2.0,361702.12765957444
One Mckinley Place,76,16000000.0,1,1,Fully furnished,1.0,210526.31578947368
Madison Park West,40,7500000.0,1,1,Unfurnished,0.0,187500.0
Uptown Ritz Residence,93,26000000.0,2,2,Unfurnished,1.0,279569.89247311826
Icon Residences,61,16500000.0,1,1,Fully furnished,0.0,270491.8032786885
One Maridien,38,9480000.0,1,1,Partly furnished,0.0,249473.68421052632
East Gallery Place,96,35000000.0,2,2,Partly furnished,1.0,364583.3333333333
The Grand Hamptons,44,10500000.0,1,1,Fully furnished,1.0,238636.36363636365
The Venice Luxury Residences,39,6800000.0,1,1,Fully furnished,0.0,174358.97435897434
The Veranda BGC,30,6500000.0,1,1,Fully furnished,1.0,216666.66666666666
Avida Towers 34th Street,36,7800000.0,1,1,Fully furnished,0.0,216666.66666666666
Uptown Ritz Residence,131,45000000.0,4,3,Unfurnished,1.0,343511.4503816794
Central Park West,100,28000000.0,3,2,Unfurnished,0.0,280000.0
Park Triangle Residences,59,15000000.0,1,1,Unfurnished,0.0,254237.28813559323
One Serendra,165,73000000.0,2,2,Fully furnished,2.0,442424.24242424243
Park Cascades,119,34000000.0,3,3,Unfurnished,1.0,285714.28571428574
The Birchwood,58,8327500.0,2,1,Unfurnished,1.0,143577.58620689655
Grand Hyatt Manila Residences,200,75000000.0,3,2,Partly furnished,2.0,375000.0
Alder Residences,67,9578000.0,2,1,Unfurnished,0.0,142955.223880597
Uptown Parksuites,78,21000000.0,2,3,Partly furnished,0.0,269230.76923076925
