city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
pasig,1,"1-BR Condo Unit for Sale in Shang Summit, Sgt.Esguerra, Diliman Quezon City, similar to LAYA by Shang Properties and Shang Residences at Wack-Wack","Property ID: HRC_01

1-BR Condo Unit for Sale in Shang Summit, Sgt.Esguerra, Diliman Quezon City, similar to LAYA by Shang Properties and Shang Residences at Wack-Wack

Property Unit: 1 Bedroom
Parking Slot: None
Floor Area (sqm): 57.84 - 58.87

Unit Price: 18,180,960

Sample Computation:

Total Contract Price: 	₱18,180,960
 Reservation Fee:  	₱150,000
 	 
 Option 1 	 
 10% DP for 5 mos 0% interest: 	₱363,619
 10% DP for 59 mos. 0% interest:  	₱30,815
 80% 65th payment: Bank loan or Cash 	₱14,544,768
 15 years via Bank loan: 	₱130,732
 	 
 Option 2 	 
 10% Downpayment:  	₱181,810
 20% For 54 Months  0% interest:  	₱67,337
 70% 65th payment: Bank loan or Cash 	₱12,726,672
 15 years via Bank loan: 	₱114,391

Our unit viewing is available everyday! For inquiries, please contact us anytime. -Dean San Juan of Homescape Realty 	

At over 250 meters in height, the Shang Summit towers will be the tallest residential development in the Philippines, poised to redefine the Quezon City and Metro Manila skylines with their iconic silhouettes.

Designed by world-renowned architectural firm P&T Group, Shang Summit features a stunning modern form and panoramic views of the city on all sides.

At a glance	
→ 259.7 Meters

HEIGHT	
→ 1020 (East Tower)	

UNITS	
→ 80 Floors	

FLOORS	
→ 2,318 sqm	

INDOOR AMENITIES	
→ 2496.53 sqm	

OUTDOOR AMENITIES	
→ 879 (East Tower) CARPARKS	

----------------------------------------------

HANDOVER PROVISIONS
•	Entrance: Digital lockset door
•	Living and Dining Spaces: Engineered wood, aircon
•	Master and Secondary Bedrooms: Aircon, modular wardrobe
•	Master & Secondary Bathrooms: Porcelain tiles, water heater
•	Kitchen: Branded appliances, modular cabinets
•	Utility Room: Porcelain tiles, painted walls
•	Utility Bathroom: Sink, shower, water heater
•	Balcony: Porcelain tile flooring

FACILITIES & SERVICES
•	24-hour management services by Shang Properties
•	Dedicated reception and concierge
•	24-hour security
•	CCTV monitoring system at main lobby, all lifts and amenities floor
•	Access cards for residences
•	RFID for vehicles
•	Centralized fire detection, alarm, and sprinkler system
•	Public address & background music at amenity area
•	Rubbish room with garbage chute in every floor for waste disposal

BUILDING FEATURES
•	Service / Fireman’s lift
•	100% back up power for common areas
•	70% back up power for residential units
•	Dedicated mail room
•	Dedicated utility meters for water, and electricity
•	Dual provisions for telephone and data points
•	Provision for cable television, fiber optic backbone
•	Fiber To The Home (FTTH) up to Residential Units",,,,58 sqm,"₱ 18,180,960","Diliman, Quezon City",1 bedroom,1 bathroom,,,Condo,For Sale,,,,,"1 day, 7 hours ago",Homescape Realty
pasig,1,Blue Residences Studio Condo For Sale Near Ateneo De Manila and Miriam College Quezon City,"SMDC Blue Residences located at Katipunan Ave. cor Aurora Blvd, Quezon City.
Walking distance to Ateneo de Manila. Close to Miriam College, University of the Phil

Also close to UP Town Center and other assorted establishments in Katipunan Ave

Amenities: Swimming Pool, Study Area, Lounge

21.58 sqm Studio unit, with 1 T&B at the 36th flr, facing east morning sun, view of ateneo university.

Selling Price Php3,100,000=143k/sqm

Inclusive of Capital gains Tax.

With a minimum downpayment 20%=P620,000.00 balance can be financed with bank.



Studio For sale SM Blue Residences
Studio Condo SM Blue Residences Katipunan Ave. QC
Studio for sale walkin distance to Ateneo & miriam
for sale Condo in katipunan QC
unit for sale in Katipunan Avenue Quezon City
Condo unit for sale in Blue Residences Katipunan
Condo in Blue Residences
SMDC Condo unit for sale",,,21 sqm,21 sqm,"₱ 3,100,000","Loyola Heights, Quezon City",,1 bathroom,36,Unfurnished,Condo,For Sale,,,,,"1 day, 7 hours ago",Obet Guzman Jr.
pasig,1,"Studio Condo Unit for Sale in Shang Summit, Sgt.Esguerra, Diliman Quezon City, similar to LAYA by Shang Properties and Shang Residences at Wack-Wack","Property ID: HRC_01

Studio Condo Unit for Sale in Shang Summit, Sgt.Esguerra, Diliman Quezon City, similar to LAYA by Shang Properties and Shang Residences at Wack-Wack

Property Unit: Studio
Parking Slot: None
Floor Area (sqm): 37.74 - 39.33

Unit Price: 11,040,960

Sample Computation:

Total Contract Price: 	₱11,040,960
 Reservation Fee:  	₱150,000
 	 
 Option 1 	 
 10% DP for 5 mos 0% interest: 	₱220,819
 10% DP for 59 mos. 0% interest:  	₱18,713
 80% 65th payment: Bank loan or Cash 	₱8,832,768
 15 years via Bank loan: 	₱79,391
 	 
 Option 2 	 
 10% Downpayment:  	₱110,410
 20% For 54 Months  0% interest:  	₱40,892
 70% 65th payment: Bank loan or Cash 	₱7,728,672
 15 years via Bank loan: 	₱69,467

Our unit viewing is available everyday! For inquiries, please contact us anytime. -Dean San Juan of Homescape Realty 	

At over 250 meters in height, the Shang Summit towers will be the tallest residential development in the Philippines, poised to redefine the Quezon City and Metro Manila skylines with their iconic silhouettes.

Designed by world-renowned architectural firm P&T Group, Shang Summit features a stunning modern form and panoramic views of the city on all sides.

At a glance	
→ 259.7 Meters

HEIGHT	
→ 1020 (East Tower)	

UNITS	
→ 80 Floors	

FLOORS	
→ 2,318 sqm	

INDOOR AMENITIES	
→ 2496.53 sqm	

OUTDOOR AMENITIES	
→ 879 (East Tower) CARPARKS	

----------------------------------------------

HANDOVER PROVISIONS
•	Entrance: Digital lockset door
•	Living and Dining Spaces: Engineered wood, aircon
•	Master and Secondary Bedrooms: Aircon, modular wardrobe
•	Master & Secondary Bathrooms: Porcelain tiles, water heater
•	Kitchen: Branded appliances, modular cabinets
•	Utility Room: Porcelain tiles, painted walls
•	Utility Bathroom: Sink, shower, water heater
•	Balcony: Porcelain tile flooring

FACILITIES & SERVICES
•	24-hour management services by Shang Properties
•	Dedicated reception and concierge
•	24-hour security
•	CCTV monitoring system at main lobby, all lifts and amenities floor
•	Access cards for residences
•	RFID for vehicles
•	Centralized fire detection, alarm, and sprinkler system
•	Public address & background music at amenity area
•	Rubbish room with garbage chute in every floor for waste disposal

BUILDING FEATURES
•	Service / Fireman’s lift
•	100% back up power for common areas
•	70% back up power for residential units
•	Dedicated mail room
•	Dedicated utility meters for water, and electricity
•	Dual provisions for telephone and data points
•	Provision for cable television, fiber optic backbone
•	Fiber To The Home (FTTH) up to Residential Units",,,,39 sqm,"₱ 11,040,960","Diliman, Quezon City",1 bedroom,1 bathroom,,,Condo,For Sale,,,,,"1 day, 7 hours ago",Homescape Realty
pasig,1,Resort Condo 3BR One Delta Terraces Quezon Ave Quezon City,,One Delta Terraces,One Delta Terraces,85 sqm,85 sqm,"₱ 17,320,000","Diliman, Quezon City",3 bedrooms,2 bathrooms,37,Unfurnished,Condo,For Sale,2029,,Freehold,https://www.lamudi.com.ph/projects/41032-73-7de39277d1ec-874b-4c5fa141-85e6-442c,"1 day, 9 hours ago",Wilver  Madarang
pasig,1,Strategic 2 Bedroom Condo For Sale in South Triangle Quezon City,"THE CRESTMONT
Panay Avenue, EDSA, Quezon City
Ready For Occupancy

​As its name signifies—Crestmont means impressive peak—the condominium project will offer ample living spaces and premium amenities suited for today’s hectic yet still family-oriented lifestyle.

The Crestmont is a few steps from the MRT-3 Quezon Avenue station and near a proposed station of the Metro Manila Subway. It is also near hospitals, top universities, government agencies, offices and other places of interest and leisure.

Available Units:
2 Bedrooms
Unit area: 57sqm - 66.5sqm
Price range: P10M - P11.9M

Reservation:
Unit P20,000
Parking P10,000

✅ Resort-inspired amenities
✅ 24/7 security and smart building features
✅ Ideal for professionals, couples, and families looking for long-term value

Few units left! Secure your spot today before prices increase.
📲 Contact for viewing appointment, investment proposal, and special promos!

Michelle Madarang
Real Estate Broker Lic. No. 19349",The Crestmont,The Crestmont,,57 sqm,"₱ 10,040,000","Diliman, Quezon City",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,2025,,Freehold,https://www.lamudi.com.ph/projects/the-crestmont/,"1 day, 10 hours ago","Michelle Madarang, REB"
pasig,1,For Sale RFO 2BR Condo in Quezon ave. The Crestmont Quezon City,,The Crestmont,The Crestmont,57 sqm,57 sqm,"₱ 10,108,000","Diliman, Quezon City",2 bedrooms,1 bathroom,30,Unfurnished,Condo,For Sale,2025,,Freehold,https://www.lamudi.com.ph/projects/the-crestmont/,"1 day, 10 hours ago",Wilver  Madarang
pasig,1,"Affordable Condo Investment in Victoria Sports Tower 2, Quezon City – High Floor Studio -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Towers,Victoria Towers,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-towers/,"1 day, 20 hours ago",Keziah Samaniego
pasig,1,Quezon City Studio for ₱4.5M Only – Rare Find in Victoria Sports Tower 2 -Keziah,"FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Towers,Victoria Towers,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-towers/,"1 day, 20 hours ago",Keziah Samaniego
pasig,1,"Work, Study, Live – Ideal Studio Unit in Victoria Sports Tower 2, Quezon City -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 20 hours ago",Keziah Samaniego
pasig,1,"Your Metro Manila Base – Studio in Victoria Sports Tower 2, Quezon City -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 21 hours ago",Keziah Samaniego
pasig,2,"Work, Study, Live – Ideal Studio Unit in Victoria Sports Tower 2, Quezon City -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 22 hours ago",Keziah Samaniego
pasig,2,"Your Metro Manila Base – Studio in Victoria Sports Tower 2, Quezon City -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Urban Living for Young Professionals – Victoria Sports Tower 2, Quezon City Studio for Sale -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Live on the 40th Floor – Studio Unit in Victoria Sports Tower 2, Quezon City -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,Your Quezon City Pad Awaits – Studio at Victoria Sports Tower 2 -Keziah,"FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Steps from MRT GMA Station! Studio Condo for Sale at Victoria Sports Tower 2, Quezon City -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Commute-Friendly Studio in Victoria Sports Tower 2, Quezon City – Walk to MRT Station! -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Perfect for Young Pros & Students – Studio Unit in Victoria Sports Tower 2, Quezon City -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Affordable City Living! Studio Unit for Sale in Victoria Sports Tower 2, Quezon City -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Don’t Miss This! Studio in Victoria Sports Tower 2, Quezon City – ₱4.5M -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Now Selling! 40th Floor Studio Unit in Victoria Sports Tower 2, Quezon City – Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,Quezon City Condo for Only ₱4.5M! Studio in Victoria Sports Tower 2 -Keziah,"FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Move-In or Rent-Out! High-Floor Studio Condo in Victoria Sports Tower 2, Quezon City -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"1 day, 23 hours ago",Keziah Samaniego
pasig,2,"Victoria Sports Tower 2, Quezon City Studio | 22sqm | 40th Floor | ₱4.5M -Keziah","FOR SALE: Studio Unit at Victoria Sports Tower 2, Quezon City
Location: EDSA Southbound (after Scout Borromeo Street), near GMA MRT Station, Quezon City

Total Contract Price: ₱4,500,000

Unit Details:

* Floor Area: 22 sqm
* Floor: 40th
* Studio Unit
* 1 Toilet and Bath

Situated in a prime location along EDSA, just steps from the GMA MRT Station, this high-floor studio unit in Victoria Sports Tower 2 offers both convenience and accessibility. Ideal for young professionals, students, or investors looking for a strategic address in Quezon City.


For more information, please call:
Keziah O. Samaniego",Victoria Sports Tower,Victoria Sports Tower,,22 sqm,"₱ 4,500,000","Diliman, Quezon City",1 bedroom,1 bathroom,40,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/victoria-sports-tower/,"2 days, 1 hour ago",Keziah Samaniego
pasig,2,𝐂𝐨𝐦𝐦𝐞𝐫𝐜𝐢𝐚𝐥 𝐇𝐨𝐭𝐞𝐥 𝐟𝐨𝐫 𝐒𝐚𝐥𝐞 𝐚𝐭 𝐎𝐧𝐞 𝐋𝐢𝐛𝐞𝐫𝐭𝐲 𝐇𝐨𝐭𝐞𝐥 𝐢𝐧 𝐐𝐮𝐞𝐳𝐨𝐧 𝐂𝐢𝐭𝐲,,,,"1,300 sqm","1,100 sqm","₱ 120,000,000","Diliman, Quezon City",26 bedrooms,36 bathrooms,36,Fully furnished,Condotel,For Sale,,6,,,"2 days, 1 hour ago",Jared Dimangondayao
